5.0  -625.65888710
4.5  -625.65935851
4.0  -625.66017844
3.5  -625.66141766
3.0  -625.66204391
2.8  -625.66101112
2.6  -625.65790367
2.4  -625.65083750
2.2  -625.63663429
2.0  -625.61017361
1.8  -625.56371414
1.4  -625.36977419
