2.2  36.58127207288 meV
2.4  -15.1323536498 meV
2.6  -35.4769004646 meV
2.8 -39.15083745178 meV
3.0 -34.92614325613 meV
3.5 -16.63292214412 meV
4.0 -3.542506288884 meV
4.5  1.724653752045 meV
5.0               0 meV
