1.8  413.1445068555 meV
2.0  154.8520289575 meV
2.2  21.80429832083 meV
2.4  -41.8878885348 meV
2.6 -66.92693306387 meV
2.8 -70.99924384324 meV
3.0 -64.67410750365 meV
3.5 -36.98712897907 meV
4.0  -15.1455511434 meV
4.5 -3.534070779309 meV
5.0               0 meV
