
2.2  101.9921261875 meV
2.4  19.38357888784 meV
2.6 -18.16437549159 meV
2.8 -31.05805346879 meV
3.0 -31.53656461199 meV
3.5 -16.63605144584 meV
4.0 -3.646317492491 meV
4.5  1.806559837464 meV
5.0               0 meV
