1.8    -825.87873224
2.0    -825.88567131
2.2    -825.88886627
2.4    -825.89071771
2.6    -825.89259311
2.8    -825.89437293
3.0    -825.89554246
3.5    -825.89610105
4.0    -825.89538304
4.5    -825.89475876
5.0    -825.89454239

