1.8    -734.71374481 Ry
2.0    -734.73677537 Ry
2.2    -734.74956893 Ry
2.4    -734.75619063 Ry
2.6    -734.75924624 Ry
2.8    -734.76034826 Ry
3.0    -734.76045991 Ry
3.5    -734.75941969 Ry
4.0    -734.75846597 Ry
4.5    -734.75806314 Ry
5.0    -734.75819682 Ry

