
10    -382.08604078 Ry
15    -426.63515647 Ry
20    -463.13967163 Ry
25    -483.23299360 Ry
30    -491.18007470 Ry
35    -494.20621932 Ry
40    -495.16592501 Ry
45    -495.46179756 Ry
50    -495.54596380 Ry
55    -495.56275897 Ry
60    -495.56523052 Ry
65    -495.56827855 Ry
70    -495.57300041 Ry
75    -495.57801843 Ry
80    -495.58182675 Ry
85    -495.58418526 Ry
90    -495.58538775 Ry
95    -495.58585566 Ry
100    -495.58596478 Ry
105    -495.58602387 Ry
110    -495.58616716 Ry
