1.8    -825.88221454 Ry
2.0    -825.88881352 Ry
2.2    -825.89286350 Ry
2.4    -825.89556161 Ry
2.6    -825.89698691 Ry
2.8    -825.89747813 Ry
3.0    -825.89738944 Ry
3.5    -825.89624671 Ry
4.0    -825.89521683 Ry
4.5    -825.89476991 Ry
5.0    -825.89491947 Ry
