1.8    -786.94050038 Ry
2.0    -786.94644878 Ry
2.2    -786.94870453 Ry
2.4    -786.94914800 Ry
2.6    -786.94873006 Ry
2.8    -786.94796202 Ry
3.0    -786.94711603 Ry
3.5    -786.94536141 Ry
4.0    -786.94438398 Ry
4.5    -786.94402329 Ry
5.0    -786.94414163 Ry
