1.8   -825.87873224 Ry
2.0   -825.88567131 Ry
2.2   -825.88886627 Ry
2.4   -825.89071771 Ry
2.6   -825.89259311 Ry
2.8   -825.89437293 Ry
3.0   -825.89554246 Ry
3.5   -825.89610105 Ry
4.0   -825.89538304 Ry
4.5   -825.89475876 Ry
5.0   -825.89454239 Ry

