15    -415.64142052 Ry
20    -423.45242302 Ry
25    -426.36342721 Ry
30    -427.09435211 Ry
35    -427.15067717 Ry
40    -427.11668986 Ry
45    -427.12186701 Ry
50    -427.12681696 Ry
55    -427.12681361 Ry
60    -427.12562759 Ry
65    -427.12403428 Ry
70    -427.12285279 Ry
75    -427.12245557 Ry
80    -427.12254395 Ry
85    -427.12321249 Ry
90    -427.12389114 Ry
95    -427.12415496 Ry
100    -427.12378765 Ry
