2.0   -734.69762791 Ry
2.2   -734.72657135 Ry
2.4   -734.74356924 Ry
2.6   -734.75287068 Ry
2.8   -734.75754635 Ry
3.0   -734.75958522 Ry
3.5   -734.75998584 Ry
4.0   -734.75893864 Ry
4.5   -734.75820805 Ry
5.0   -734.75795700 Ry
