1.8  759.0061565225
2.0  402.8141356522
2.2  186.8337708399
2.4  64.93696889716
2.6  1.159610596125
2.8 -28.01623555167
3.0 -37.67693605658
3.5 -28.85679336623
4.0 -12.96769277997
4.5 -3.117193285656
5.0               0

