1.8  302.9692550854 meV
2.0  167.3801227899 meV
2.2  95.61556044542 meV
2.4  53.67052812855 meV
2.6  21.89912978794 meV
2.8 -3.671079797386 meV
3.0 -18.48764602716 meV
3.5  -22.8768326804 meV
4.0 -11.82481714936 meV
4.5 -3.007531648812 meV
5.0               0 meV
