1.8  160.9208346205 meV
2.0   89.6395453986 meV
2.2  65.59371421538 meV
2.4  47.69247223386 meV
2.6  20.85217407364 meV
2.8 -2.489836199628 meV
3.0 -16.84734738169 meV
3.5 -22.07423466124 meV
4.0  -10.97923187201 meV
4.5  -2.97923187201 meV
5.0               0 meV
