1.8    -825.91337834 Ry
2.0    -825.92844681 Ry
2.2    -825.93698924 Ry
2.4    -825.94154543 Ry
2.6    -825.94370388 Ry
2.8    -825.94447641 Ry
3.0    -825.94449892 Ry
3.5    -825.94345914 Ry
4.0    -825.94249073 Ry
4.5    -825.94207276 Ry
5.0    -825.94221303 Ry
