1.8    -825.87228370
2.0    -825.88224934
2.2    -825.88752395
2.4    -825.89060686
2.6    -825.89294202
2.8    -825.89482140
3.0    -825.89591040
3.5    -825.89623300
4.0    -825.89542069
4.5    -825.89477263
5.0    -825.89455158

