1.8    -825.88057155 Ry
2.0    -825.88788946 Ry
2.2    -825.89268140 Ry
2.4    -825.89556540 Ry
2.6    -825.89701527 Ry
2.8    -825.89749567 Ry
3.0    -825.89739484 Ry
3.5    -825.89624252 Ry
4.0    -825.89521275 Ry
4.5    -825.89476768 Ry
5.0    -825.89491678 Ry

