1.4   -825.88129584 Ry
1.6   -825.91715460 Ry
1.65  -825.91934009 Ry
1.7   -825.92002526
1.75  -825.91965295
1.8   -825.91854735 Ry
2.0   -825.91091039 Ry
2.2   -825.90298592 Ry
2.4   -825.89686147 Ry
2.6   -825.89448066 Ry
2.8   -825.89457686 Ry
3.0   -825.89525287 Ry
3.5   -825.89589765 Ry
4.0   -825.89533119 Ry
4.5   -825.89474950 Ry
5.0   -825.89453884 Ry

