1.8  836.9158522955 meV
2.0  433.7540919715 meV
2.2   193.067068959 meV
2.4  59.56300440919 meV
2.6 -7.816861152604 meV
2.8 -36.72086616729 meV
3.0 -44.62181031301 meV
3.5  -31.4126170277 meV
4.0  -13.6885207689 meV
4.5 -3.341550656836 meV
5.0               0 meV
