1.8  724.4201548242 meV
2.0  353.0503373916 meV
2.2  150.4186239039 meV
2.4  45.10004934275 meV
2.6 -4.885113042514 meV
2.8 -24.52570289063 meV
3.0 -28.54454341657 meV
3.5 -16.45047021199 meV
4.0 -3.674345155831 meV
4.5  1.836492296582 meV
5.0               0 meV
