1.8    -734.70496552 Ry
2.0    -734.73226076 Ry
2.2    -734.74715395 Ry
2.4    -734.75489474 Ry
2.6    -734.75856859 Ry
2.8    -734.76001215 Ry
3.0    -734.76030753 Ry
3.5    -734.75941863 Ry
4.0    -734.75847960 Ry
4.5    -734.75807456 Ry
5.0    -734.75820954 Ry
