2.2  244.1937464106
2.4  79.94619130459
2.6 -1.220972133758
2.8 -35.94479919053
3.0 -46.26687094096
3.5 -34.88464598572
4.0 -17.62259801807
4.5 -6.414253427102
5.0               0

