1.8    -734.63901009 Ry
2.0    -734.69004568 Ry
2.2    -734.72224957 Ry
2.4    -734.74112298 Ry
2.6    -734.75151382 Ry
2.8    -734.75681105 Ry
3.0    -734.75919851 Ry
3.5    -734.75991968 Ry
4.0    -734.75893363 Ry
4.5    -734.75821104 Ry
5.0    -734.75796055 Ry
