1.8 -53.20208517724 meV
2.0 -176.3970033567 meV
2.2 -185.3323860052 meV
2.4 -161.5077828915 meV
2.6 -132.2994192113 meV
2.8 -105.6955874621 meV
3.0 -82.63847975721 meV
3.5 -40.44378353889 meV
4.0 -15.82188861384 meV
4.5 -3.661691890696 meV
5.0               0 meV
