
3    -427.12758624 Ry
4    -427.12562759 Ry
5    -427.11996666 Ry
6    -427.12110992 Ry
7    -427.12025028 Ry
8    -427.12002042 Ry
9    -427.12011568 Ry
10    -427.11999926 Ry
11    -427.12000710 Ry
12    -427.12000595 Ry
13    -427.12000113 Ry
14    -427.12001095 Ry
15    -427.12000938 Ry
