-732.72310186 Ry
-733.27939676 Ry
-733.33868412 Ry
-733.36112331 Ry
-733.36740118 Ry
-733.36998356 Ry
-733.37155619 Ry
-733.37229752 Ry
-733.37358506 Ry
-733.37514175 Ry
-733.37596337 Ry
-733.37621142 Ry
-733.37630134 Ry
-733.37644512 Ry
-733.37664043 Ry
-733.37689454 Ry
-733.37731192 Ry
