1.8  392.3150542358 meV
2.0  187.2985402626 meV
2.2  71.07312258773 meV
2.4  9.083140140589 meV
2.6  -20.2840016191 meV
2.8 -30.79478390354 meV
3.0 -31.10104736169 meV
3.5 -16.95415183028 meV
4.0 -3.778292417716 meV
4.5  1.908466248388 meV
5.0               0 meV

