1.8  165.2381833771
2.0   35.1921339529
2.2 -25.80259429743
2.4 -49.15167951451
2.6 -52.87255603669
2.8 -47.35926956467
3.0 -38.34728703705
3.5  -16.4568648737
4.0 -3.347673205081
4.5  1.634584267419
5.0               0
