5.0  -625.65888768
4.5  -625.65935936
4.0  -625.66018316
3.5  -625.66144719
3.0  -625.66223185
2.8  -625.66139770
2.6  -625.65868281
2.4  -625.65237745
2.2  -625.63961272
2.0  -625.61578854
1.8  -625.57396029
1.4  -625.39769985
