2.2  262.2485963205
2.4  88.57599077862
2.6  2.787392033192
2.8 -34.15048444801
3.0 -45.49964764397
3.5 -34.82382867501
4.0 -17.62586337652
4.5 -6.417518787094
5.0               0

