1.8  428.3827125583 meV
2.0  205.5811489589 meV
2.2  79.42169302351 meV
2.4  12.26387187002 meV
2.6 -19.60453484385 meV
2.8 -31.23642370054 meV
3.0 -32.01317096096 meV
3.5 -18.10369423606 meV
4.0 -3.794483154758 meV
4.5  1.905473003404 meV
5.0               0 meV

