1.8    -734.72606909 Ry
2.0    -734.74047504 Ry
2.2    -734.74829473 Ry
2.4    -734.75209562 Ry
2.6    -734.75359092 Ry
2.8    -734.75386095 Ry
3.0    -734.75355044 Ry
3.5    -734.75220591 Ry
4.0    -734.75124378 Ry
4.5    -734.75085665 Ry
5.0    -734.75098341 Ry
