2.0 139.7153214954
2.2  23.79943263866
2.4 -29.56455991983
2.6 -48.93208412581
2.8 -51.23225739122
3.0 -45.96958721932
3.5 -26.57974972804
4.0 -12.52292368126
4.5 -4.463201456008
5.0              0
