2.2  140.0862118496
2.4  25.26381007044
2.6  -29.2921745598
2.8 -50.06203437783
3.0 -53.21269759451
3.5 -35.96520768468
4.0 -17.75933492423
4.5 -6.414933710756
5.0               0
