1.8    -734.70996523
2.0    -734.73135407
2.2    -734.74325278
2.4    -734.74941245
2.6    -734.75224197
2.8    -734.75323904
3.0    -734.75330533
3.5    -734.75224218
4.0    -734.75129144
4.5    -734.75089063
5.0    -734.75102387

