1.8    -734.64263954 Ry
2.0    -734.69003069 Ry
2.2    -734.71935837 Ry
2.4    -734.73639928 Ry
2.6    -734.74569963 Ry
2.8    -734.75037138 Ry
3.0    -734.75240855 Ry
3.5    -734.75280921 Ry
4.0    -734.75176487 Ry
4.5    -734.75103647 Ry
5.0    -734.75078614 Ry
