5.0  -625.65889007
4.5  -625.65936156
4.0  -625.66019536
3.5  -625.66153347
3.0  -625.66280114
2.8  -625.66256957
2.6  -625.66104301
2.4  -625.65703321
2.2  -625.64859390
2.0  -625.63268552
1.8  -625.60483779
1.4  -625.48758120
