1.8    -734.64659210 Ry
2.0    -734.69166658 Ry
2.2    -734.71993985 Ry
2.4    -734.73654367 Ry
2.6    -734.74569293 Ry
2.8    -734.75033131 Ry
3.0    -734.75237398 Ry
3.5    -734.75280565 Ry
4.0    -734.75177045 Ry
4.5    -734.75104145 Ry
5.0    -734.75079054 Ry

